test_id,matched_id,score,is_correct,match_name,test_name
34916,34916,61.53846153846154,True,"SUNIGA MORFIN, Isel Aneli",an eli sun iga is elmo rf in
29066,29066,100.0,True,FOURTH DIVISION OF THE SYRIAN ARAB ARMY,division syrian the fourth arab army of
45290,45290,93.61702127659575,True,"KARTI MOHAMED, Ali Ahmed",mohamed kart i ali ahmed
28060,28060,100.0,True,INTERNATIONAL INVESTMENT HOTELS HOLDINGS A.S.,holdings international hotels investment as
50552,50552,73.6842105263158,True,AMAD BEHINEH SAZ ENGINEERING COMPANY,engineering company a mad beh in eh s az
46712,46712,85.71428571428572,True,C&I SEMICONDUCTORS CO LIMITED,limited co semiconductor sci
13405,13405,69.6629213483146,True,"GASOLINERA Y SERVICIOS VILLABONITA, S.A. DE C.V.",de ser vici oss a villa bonita gasoline ray cv
9553,9553,84.44444444444444,True,BANGKOK ARTI-FLORA DESIGN LIMITED PARTNERSHIP,partnership bangkok design limited art i flora
27446,27446,60.0,True,ETEMAD TEJARATE PARS CO.,pars coe tem a dte j a rate
49778,47642,55.172413793103445,False,AKTSIONERNOE OBSHCHESTVO AKONIT URAL,ob shche stv oak tsi one rno ed is plei kom pone nt
10413,10413,100.0,True,"GOODWILL CHARITABLE ORGANIZATION, INC.",charitable goodwill organization inc
25144,25144,100.0,True,LAMA FOODS INTERNATIONAL OFFSHORE S.A.L.,international lama offshore sal foods
18108,18108,84.7457627118644,True,"SANCHEZ CARLON, Silvia Romina",sanchez rom in a silvia carl on
49162,30387,55.55555555555556,False,OMRAN VA MASKAN IRAN COMPANY,f anka v co an dish ray an
29112,29112,86.79245283018868,True,SIRJAN JAHAN STEEL COMPLEX,jahan sir jan complex steel
11853,11853,71.42857142857143,True,JAIME JEREZ V. Y CIA. S.C.S. JERGAL S.C.S.,cia jer gal jaime s csv y jerez sc s
11616,11616,82.66666666666667,True,BREYELLER STAHL TECHNOLOGY GMBH & CO. KG,bre yeller co kg gmbh technology stahl
26326,26326,75.86206896551724,True,"L-INMO, SOCIEDAD ANONIMA DE CAPITAL VARIABLE",variable dean on i mal in mo capital sociedad
44089,44089,100.0,True,LIMITED LIABILITY COMPANY TYUMEN PETROLEUM RESEARCH CENTER,limited liability center petroleum tyumen company research
40378,40378,81.4814814814815,True,"ZAMUDIO LERMA, Luis Alfonso",zam udio alfonso lerm a luis
50787,48743,67.34693877551021,False,LIMITED LIABILITY COMPANY SKALA R,kon str uk tors ko e by uro limited company liability val kiri ya
15163,15163,82.53968253968253,True,PETRO ENERGY INTERTRADE COMPANY,energy inter trade petro company
10657,10657,61.29032258064516,True,"AL-JABURI, Mish'an Rakin Thamin",al j a buri rak in tham in mi shan
35893,35893,100.0,True,ROSTOV HELICOPTER PRODUCTION COMPLEX,helicopter complex rostov production
46510,46510,100.0,True,A T S HEAVY EQUIPMENT AND MACHINERY SPARE PARTS TRADING LLC,equipment spare trading s a and llc parts machinery t heavy
45669,45669,76.92307692307692,True,"ALSHAWA, Amer Kamal Sharif",kamal al shaw a sharif amer
21904,21904,84.21052631578947,True,"ALOTAIBI, Mubarak Mohammed A",a lot a ibi a mohammed mubarak
48501,51445,47.22222222222222,False,AKTSIONERNOE OBSHCHESTVO NEZAVISIMAYA REGISTRATORSKAYA KOMPANIYA R.O.S.T.,a kts i one rno e by uro rio pro ek t noob shche stv ok on str uk tors ko e
51202,51202,62.5,True,MORALABILITY INDUSTRIAL SDN BHD,b hd industrials dn moral ability
18531,18531,83.33333333333334,True,"SALAH, Mahir Jawad Yunis",salah yun is mahi rj awad
49492,49492,100.0,True,PCB LINE PTE LTD,pte ltd line pcb
48740,48740,100.0,True,PUBLIC JOINT STOCK COMPANY ASTRA GROUP,company group public stock astra joint
45946,45946,90.47619047619048,True,LIMITED LIABILITY COMPANY LEGION KOMPLEKT,kom ple kt company liability legion limited
49177,50739,53.84615384615385,False,OOO NAUCHNO PROIZVODSTVENNOE OBYEDINENIE TSVBP,pro iz vo dst ven no eo by ed in eni en auch no gori zon t
51096,51096,87.67123287671232,True,SHARPLINE AUTOMATION PRIVATE LIMITED,private sharp line limited automation
48435,50885,47.008547008547005,False,FEDERAL STATE BUDGETARY INSTITUTION OF SCIENCE INSTITUTE OF PROBLEMS OF MECHANICS NAMED AFTER A YU ISHLINSKY RUSSIAN ACADEMY OF SCIENCES,a kts i one rno e ob shche stv ok on str uk tors ko e by uro appa rat ostr oen iy at sent ral no e
8596,8091,66.66666666666667,False,"BOUYAHIA, Hamadi Ben Abdul Aziz Ben Ali",abdul mu hamada b bakar aziz
50170,50170,51.42857142857142,True,"DIDZHITAL SEKYURITI SERVISIS, OOO",ooo sek yuri tis e rvis is did zhi tal
25807,25807,93.67088607594937,True,BMIIC INTERNATIONAL GENERAL TRADING L.L.C.,bmi ic general international llc trading
22248,22248,89.23076923076923,True,"DELGADO ROSALES, Arcadio de Jesus",arca dio jesus de rosales delgado
35324,35324,91.83673469387756,True,LIMITED LIABILITY COMPANY NEMCHINOVO INVESTMENTS,liability investments nem chi novo company limited
43248,47930,81.57894736842105,False,LIMITED LIABILITY COMPANY ELIKS M,liability limited company ik men ed zh ment
50890,50890,100.0,True,INSTITUTE FOR SYSTEM PROGRAMMING OF THE RUSSIAN ACADEMY OF SCIENCES,for the institute sciences russian academy programming of of system
26566,26566,76.66666666666666,True,SHAHID MOVAHHED DANESH GROUP,mova h he d group shahid danes h
9407,9407,78.65168539325843,True,DEL NORTES CARNES FINAS SAN IGNACIO S.A. DE C.V.,fin as nor tessa san ignacio dec v carnes del
41257,41257,100.0,True,"ROMAN FLORES, Luis Eduardo",luis roman eduardo flores
26210,26210,100.0,True,RIM GROUP PROPERTIES OF NEW YORK II CORP.,rim ii new group properties corp york of
41487,41487,73.6842105263158,True,KTH GROUP SPOL SRO,k th s ro groups pol
49507,49507,100.0,True,PRODUCTION UNITARY ENTERPRISE PLANT SVT,plant enterprise unitary production svt
51462,47642,55.55555555555556,False,AKTSIONERNOE OBSHCHESTVO AKONIT URAL,a kts i one rno e ob shche st vo regi strat or kapital
18553,18553,93.5064935064935,True,EKO DEVELOPMENT AND INVESTMENT COMPANY,company investment and e ko development
18739,18739,95.23809523809523,True,VTB LEASING JOINT STOCK COMPANY,leasing stock vt b company joint
48845,48845,63.29113924050633,True,EVOL GROUP TR YAZILIM LIMITED SIRKETI,e vol limited sir ket i group try a zi lim
49537,51197,52.41379310344827,False,ALTERNATE HAVACILIK SANAYI VE DIS TICARET EGITIM DANISMANLIK LIMITED SIRKETI,ter sane c ili kg em is an a yi sir ket it i caret limited bul ut lar
15140,47804,87.09677419354838,False,ELIXON SHIPPING COMPANY LIMITED,limited shipping company s in a
39157,39157,91.04477611940298,True,JOINT STOCK COMPANY RESEARCH AND DEVELOPMENT ENTERPRISE RADIOSVYAZ,joint stock research and development enterprise company radio sv yaz
52236,49963,92.7536231884058,False,LIMITED LIABILITY COMPANY VEKTOR IKS,limited liability company velo ks
31193,31193,76.19047619047619,True,"AL-GHAMARI, Muhammad Abd Al-Karim",abdal gh a mari muhammad al karim
49449,49449,76.05633802816901,True,JOINT STOCK COMPANY BIZNES PROYEKT,biz nes joint pro ye kt company stock
16210,16210,100.0,True,"RIOS HERNANDEZ, Juanita Del Carmen",rios juanita carmen hernandez del
40741,36026,63.1578947368421,False,"KARIMIAN, Mohammad Sadegh",mo usa he i dari mohammad sade gh
26654,26654,88.23529411764706,True,BALLITO BAY SHIPPING INCORPORATED,bay incorporated shipping ball i to
36057,36057,89.79591836734694,True,JOINT PUBLIC STOCK COMPANY NEVSKOE DESIGN BUREAU,public joint nev sko e company design bureau stock
